qohc9zYBqP4,490,360,5040735.700,5060755.700,5042694.467,5044179.176,0.713333333333,0.351043643264,free-throw success,train
te2t7MrSgfs,490,360,1657322.333,1688520.167,1673901.423,1675600.927,0.352,0.434535104364,free-throw success,train
XjT1c2HfyEI,490,360,1922420.500,1949314.033,1926656.854,1928236.541,0.266666666667,0.360531309298,free-throw failure,train
mxoayKDdbdQ,490,360,5549710.833,5574068.500,5552415.739,5553537.484,0.14,0.296015180266,free-throw success,train
Gqfq4AaUJe0,490,360,2382380.000,2420384.634,2386596.618,2387662.504,0.292,0.371916508539,free-throw failure,val
IajLUUqbP3k,490,360,3148145.000,3168698.867,3156824.472,3158582.289,0.726666666667,0.417457305503,free-throw success,test
Jq_GcOO6FN0,490,360,1249815.233,1274506.567,125058.185,1251779.100,0.624,0.318785578748,free-throw success,train
rjjYsw8Lx_I,490,360,4044040.000,4091287.200,4045737.626,4047295.421,0.732,0.373814041746,free-throw failure,train
Gqfq4AaUJe0,490,360,3818815.000,3864260.400,382718.788,3822125.550,0.730666666667,0.390891840607,free-throw success,val
Gqfq4AaUJe0,490,360,3818815.000,3864260.400,3842922.755,3844290.907,0.710666666667,0.368121442125,free-throw failure,val
LxiVvBYlutY,490,360,4766461.700,4798026.567,47683.929,4769801.382,0.308,0.370018975332,free-throw success,train
ZVJMHLJ9w3s,490,360,4571667.100,4593522.267,4579296.426,4580397.434,0.765333333333,0.34155597723,free-throw failure,train
CXwJWny0f-A,490,360,3553449.900,3575004.767,3554116.328,3555213.312,0.685333333333,0.354838709677,free-throw success,train
kwkST_jnLzk,490,360,4564560.000,4593755.834,4565320.514,4566416.688,0.765333333333,0.318785578748,free-throw success,train
nY58I2t9q7I,480,360,3872401.867,3906669.433,3872462.999,3873692.328,0.736,0.370106761566,free-throw success,train
AoGjJKglf8A,490,360,3603600.000,3623853.566,-1,3608426.432,-1,-1,free-throw success,val
DIVQ2dbIJAo,1280,720,1209107.900,1253485.567,1211529.736,1213628.481,0.730666666667,0.327014218009,free-throw failure,train
w1tx-FN9cC8,490,360,4303399.100,4325587.933,4306965.508,4308287.941,0.236,0.322580645161,free-throw failure,train
wkzNMNL-Rfw,490,360,2237235.000,2260658.400,2240070.324,2241276.886,0.512,0.396584440228,free-throw success,val
XjT1c2HfyEI,490,360,3755184.767,3781677.900,3757354.598,3759307.353,0.216,0.385199240987,free-throw failure,train
zIPz3DRVM8A,490,360,4334330.000,4362458.100,4337106.833,4338236.495,0.710666666667,0.464895635674,free-throw success,train
2fw2DEqZZQk,490,360,835835.000,868634.434,835893.570,836850.768,0.3,0.129032258065,free-throw failure,test
34pDYPRZie4,1280,720,1292457.833,1334232.900,1292532.431,1293688.441,0.412,0.241706161137,free-throw success,train
DLLPlG5er6I,490,360,4805767.633,4839401.233,4805864.364,4807046.114,0.692,0.398481973435,free-throw success,train
yJg65EO3Qxo,490,360,3128325.200,3156753.600,3129863.267,3131269.411,0.733333333333,0.333965844402,free-throw failure,train
WeSCbT8dfQg,490,360,432165.067,482415.267,477331.372,478130.799,0.666666666667,0.362428842505,free-throw success,train
LxiVvBYlutY,490,360,1994459.133,2017415.400,1997492.134,1998810.613,0.669333333333,0.407969639469,free-throw success,train
zIPz3DRVM8A,490,360,1049248.200,1077976.900,1052049.053,1053613.523,0.697333333333,0.432637571157,free-throw failure,train
MUVbyoOSXE0,490,360,1536535.000,1567966.400,1538855.825,1539974.325,0.312,0.404174573055,free-throw success,train
4JXs-VWy-Ko,490,360,5416144.067,5438199.433,5419029.198,5420242.417,0.697333333333,0.360531309298,free-throw success,train
TdSAH2ugVeM,490,360,2384482.100,2430127.700,2390548.586,2391850.774,0.712,0.407969639469,free-throw success,train
yJg65EO3Qxo,490,360,3923052.467,3952782.167,3925702.416,3927139.005,0.696,0.366223908918,free-throw success,train
rMJ0EYO1Rj0,490,360,1194927.067,1233632.400,1205904.736,1207393.486,0.268,0.313092979127,free-throw success,val
zYgYQAWrDmw,490,360,3723720.000,3762625.533,3725977.385,3727399.505,0.762666666667,0.385199240987,free-throw failure,train
cHlFhDGb9KY,490,360,315315.000,348881.867,315374.941,316581.656,0.386666666667,0.31119544592,free-throw success,train
te2t7MrSgfs,490,360,2972135.833,3021118.100,2987734.026,2989889.054,0.632,0.407969639469,free-throw failure,train
x94lAxGTqHQ,490,360,5979373.400,6005833.167,5980676.685,5981475.052,0.330666666667,0.400379506641,free-throw failure,train
5F0YSYzD5dA,490,360,3683513.167,3715445.067,3685352.599,3686894.849,0.706666666667,0.413662239089,free-throw failure,train
AoGjJKglf8A,490,360,2709039.667,2730160.767,2711728.244,2712891.556,0.721333333333,0.345351043643,free-throw failure,val
Q7AC2wG3S7o,490,360,2977341.033,3011308.300,2977401.688,2978604.260,0.684,0.265654648956,free-throw failure,train
VxoPPwpeZg8,1280,720,3371034.333,3391621.567,3371400.893,3372709.263,0.337333333333,0.336492890995,free-throw success,train
5NOJAAAB6v0,490,360,3914110.200,3936065.466,3918536.589,3920394.336,0.730666666667,0.299810246679,free-throw failure,train
M8-8SZfMNQ0,490,360,5087916.167,5116478.033,5090483.245,5091705.852,0.282666666667,0.330170777989,free-throw failure,train
y8uMlmc8xyA,490,360,2683681.000,2712976.934,2691465.558,2692597.308,0.194666666667,0.345351043643,free-throw failure,train
4YZd7zvVmC4,490,360,3682779.100,3715645.267,3682837.789,3683995.562,0.6,0.294117647059,free-throw success,train
GdIt8o1vyrY,1280,720,4735497.433,4767996.567,4738016.095,4739231.666,0.332,0.398104265403,free-throw success,train
M1oSpJ7_5n8,490,360,3751748.000,3778941.833,375707.313,3757784.915,0.685333333333,0.324478178368,free-throw failure,val
XwdhS7CsZEU,490,360,721120.400,751984.567,721991.368,723488.565,0.210666666667,0.351043643264,free-throw failure,train
6Se_wjWWVrQ,490,360,2606704.100,2643307.333,2613393.364,2614592.526,0.293333333333,0.332068311195,free-throw failure,train
JSlWhJEbyRo,490,360,4095357.933,4124587.133,4096974.658,4098434.600,0.745333333333,0.394686907021,free-throw success,train
gt71dHqcDHE,490,360,2852349.500,2879176.300,2853203.487,2854472.833,0.76,0.314990512334,free-throw success,train
k1Ssf5Ui-uI,490,360,5590585.000,5617945.667,5594403.931,5596141.181,0.710666666667,0.415559772296,free-throw failure,train
_6MvD7aK_bI,490,360,3031762.067,3063627.233,3031818.913,3032444.160,0.573333333333,0.0910815939279,free-throw success,train
TzC84PUCmH4,490,360,4552147.600,4577873.300,4553313.474,4554582.914,0.689333333333,0.400379506641,free-throw success,train
ZVJMHLJ9w3s,490,360,3712141.767,3741170.767,3714196.125,3715365.980,0.228,0.313092979127,free-throw success,train
cqlxT0mUXqg,490,360,3674771.100,3705735.366,3674866.718,3676451.505,0.265333333333,0.324478178368,free-throw success,train
izxp6X4t3Pg,490,360,4704700.000,4739935.200,471737.552,4705803.178,0.373333333333,0.159392789374,free-throw failure,train
34pDYPRZie4,1280,720,4259255.000,4293022.067,-1,4262611.161,-1,-1,free-throw success,train
3O0Tnin0-RQ,490,360,2245376.467,2289787.500,22458.109,2247083.136,0.713333333333,0.402277039848,free-throw success,train
IsOMSuiYU2o,490,360,4137800.333,4178507.667,414050.479,4140395.299,0.778666666667,0.320683111954,free-throw failure,train
EEafHCO6NBo,490,360,4592921.667,4616812.200,4594672.853,4595896.751,0.761333333333,0.324478178368,free-throw success,train
vlYIEczYACQ,490,360,3825121.300,3865461.600,3845162.522,3846524.770,0.257333333333,0.330170777989,free-throw success,test
E9a-WImIqRI,490,360,3038035.000,3068331.934,3038089.102,3038935.302,0.405333333333,0.125237191651,free-throw success,test
f3RoiuExR3E,490,360,2473571.100,2501832.667,2473826.779,2475726.067,0.182666666667,0.267552182163,free-throw success,train
wlVB_EpyqOo,490,360,4817646.167,4842204.034,4817782.296,4819107.296,0.748,0.428842504744,free-throw success,train
63ce3pgTihA,490,360,3233063.167,3257020.433,3234369.111,3236094.376,0.732,0.356736242884,free-throw success,train
UNqqDGAndhA,490,360,2833096.933,2868999.467,2834864.801,2836761.726,0.224,0.352941176471,free-throw failure,train
-tjwPDcBe74,490,360,3726389.333,3750346.600,3727210.464,3728581.458,0.709333333333,0.436432637571,free-throw success,train
jwfCon2OcNc,490,360,2201532.667,2246577.667,2205502.964,2206805.114,0.682666666667,0.34155597723,free-throw success,train
3d6tdmTyfhQ,490,360,4376405.367,4416945.867,4388370.455,4389528.703,0.746666666667,0.387096774194,free-throw success,test
KOKFSFxtVIE,490,360,1537435.900,1565597.367,1537795.704,1539171.953,0.745333333333,0.364326375712,free-throw failure,train
XvOBp8tyXm0,490,360,2815379.233,2839203.033,2815671.057,2817222.923,0.208,0.370018975332,free-throw success,train
Jv0j9HbbxRg,490,360,4249245.000,4285514.567,4252251.965,4253553.231,0.742666666667,0.381404174573,free-throw failure,train
iiw635EIuSc,490,360,1574706.467,1616414.800,1574780.887,1575947.187,0.333333333333,0.240986717268,free-throw success,train
iiw635EIuSc,490,360,1574706.467,1616414.800,1587201.514,1588486.053,0.249333333333,0.3889943074,free-throw success,train
BM6Z6pY7Uu0,490,360,2837835.000,2859890.367,2837874.384,2839757.500,0.302666666667,0.352941176471,free-throw success,test
ckCqd6pjHNI,490,360,968000.367,992925.267,971100.223,972666.036,0.142666666667,0.381404174573,free-throw failure,train
x6xD0NzIx0g,490,360,2191822.967,2236901.333,2191903.404,2192279.165,0.474666666667,0.0910815939279,free-throw failure,train
OVRp7_wN3Ys,490,360,3138135.000,3167097.266,-1,3139167.342,-1,-1,free-throw success,test
te2t7MrSgfs,490,360,3433863.767,3459222.434,3441767.922,3442769.416,0.290666666667,0.375711574953,free-throw failure,train
te2t7MrSgfs,490,360,3433863.767,3459222.434,3456239.683,3457098.350,0.445333333333,0.0189753320683,free-throw failure,train
5F0YSYzD5dA,490,360,3123120.000,3159723.234,3126519.531,3127677.681,0.262666666667,0.417457305503,free-throw success,train
q6Cn94zA9NU,490,360,729829.100,752184.767,738639.898,739697.148,0.274666666667,0.320683111954,free-throw failure,train
q6Cn94zA9NU,490,360,729829.100,752184.767,736534.402,737582.902,0.269333333333,0.343453510436,free-throw success,train
ObZXbA31SaA,490,360,3767997.567,3795258.133,-1,3770456.499,-1,-1,free-throw success,val
Q7AC2wG3S7o,490,360,1291290.000,1335233.900,1292777.351,1293926.880,0.509333333333,0.0303605313093,free-throw success,train
d7vdBiEHVro,490,360,4039035.000,4067830.433,4042052.294,4043358.832,0.749333333333,0.396584440228,free-throw success,train
mn-eC-r9f4Y,490,360,4193455.933,4230459.567,-1,4194162.498,-1,-1,free-throw success,val
3gtm0aaBkxM,490,360,3104101.000,3144608.134,3104173.334,3105199.717,0.441333333333,0.493358633776,free-throw success,train
KAZeounoERY,490,360,2910274.033,2937000.733,2911007.085,2912093.373,0.650666666667,0.371916508539,free-throw success,train
MUVbyoOSXE0,490,360,2957955.000,3004935.267,2961121.443,2962593.543,0.285333333333,0.404174573055,free-throw success,train
XwdhS7CsZEU,490,360,3713710.000,3755918.833,3714351.145,3715797.504,0.289333333333,0.345351043643,free-throw success,train
MUVbyoOSXE0,490,360,1906905.000,1930228.300,1907636.156,1909245.304,0.674666666667,0.430740037951,free-throw failure,train
VxoPPwpeZg8,1280,720,2339704.033,2360725.033,2341607.951,2342693.106,0.28,0.324644549763,free-throw success,train
nRfZM1def1k,490,360,3969265.300,3993589.600,-1,3973410.110,-1,-1,free-throw success,test
FDlWZ1vC9Ww,490,360,2059123.733,2084682.600,2063666.789,2065931.222,0.184,0.352941176471,free-throw success,train
FDlWZ1vC9Ww,490,360,2059123.733,2084682.600,2075677.692,2077309.942,0.226666666667,0.356736242884,free-throw success,train
Gqfq4AaUJe0,490,360,3683546.533,3725688.633,-1,3686189.201,-1,-1,free-throw success,val
5F0YSYzD5dA,490,360,4755417.333,4779775.000,4756014.379,4757358.885,0.501333333333,0.022770398482,free-throw success,train
6Se_wjWWVrQ,490,360,1098430.667,1133298.833,1100813.674,1101743.275,0.753333333333,0.358633776091,free-throw failure,train
8Kg9jj9hzGQ,490,360,169569.400,200900.700,172269.167,173546.320,0.677333333333,0.402277039848,free-throw success,train
M8-8SZfMNQ0,490,360,4012375.033,4061424.033,4014734.897,4016530.210,0.750666666667,0.373814041746,free-throw failure,train
d69FYrAGnRA,490,360,2158222.733,2183281.100,2163471.075,2164587.964,0.68,0.373814041746,free-throw success,train
eOVTsikxvEk,490,360,1376375.000,1398530.467,1376454.124,1377379.419,0.518666666667,0.115749525617,free-throw failure,train
rl_kJouunDE,490,360,4000663.333,4026756.066,4000849.469,4002981.748,0.762666666667,0.356736242884,free-throw success,train
TSBR7eWraXY,490,360,4654650.000,4688517.167,4665157.454,4666216.150,0.221333333333,0.343453510436,free-throw success,train
hLKlL4ENOYc,490,360,1064596.867,1102968.533,-1,1067833.659,-1,-1,free-throw success,train
kJFBSK-qX58,490,360,359192.167,381914.867,359611.441,361131.326,0.201333333333,0.352941176471,free-throw failure,train
tLrf5McSWHg,490,360,815481.333,865831.633,816108.364,817432.500,0.634666666667,0.42504743833,free-throw success,train
MUVbyoOSXE0,490,360,830896.733,868133.933,835629.603,837149.554,0.277333333333,0.409867172676,free-throw success,train
EEafHCO6NBo,490,360,3652015.033,3673603.267,3655292.026,3656453.307,0.209333333333,0.299810246679,free-throw failure,train
qnBwuxFDxlU,490,360,4404600.200,4436365.267,4405935.724,4407437.738,0.232,0.356736242884,free-throw success,test
5w4QpuGJLj4,490,360,4342271.267,4385547.833,4345875.627,4347318.342,0.181333333333,0.390891840607,free-throw success,train
e9-1xM57Zpk,490,360,4589585.000,4621016.400,4596033.102,4597290.799,0.157333333333,0.297912713472,free-throw failure,train
IJww8hasnQA,480,360,3423420.000,3454851.400,3423486.414,3425383.682,0.262666666667,0.20462633452,free-throw success,train
gEqwceJZv0Q,490,360,3247978.067,3296226.267,3250618.626,3252126.876,0.277333333333,0.390891840607,free-throw success,train
kKcoqUa1t-8,490,360,4699194.500,4719815.100,4699309.473,4700681.135,0.74,0.339658444023,free-throw success,train
cHlFhDGb9KY,490,360,1731162.767,1764195.767,1735332.369,1736839.742,0.693333333333,0.438330170778,free-throw failure,train
3N80KGqyXDw,490,360,1206104.900,1238136.900,1211990.449,1213288.935,0.769333333333,0.400379506641,free-throw success,train
BM6Z6pY7Uu0,490,360,6136130.000,6177538.034,6140587.052,6142178.302,0.26,0.392789373814,free-throw failure,test
BM6Z6pY7Uu0,490,360,6136130.000,6177538.034,6153017.651,6155139.150,0.261333333333,0.396584440228,free-throw failure,test
vRVPw3SYcGs,490,360,3757086.667,3777607.167,3764188.188,3765681.272,0.222666666667,0.284629981025,free-throw failure,train
vwHTKAPgaqA,490,360,3928724.800,3952014.734,3931725.682,3933651.482,0.326666666667,0.381404174573,free-throw success,train
HSTeOus8Etw,490,360,1310809.500,1337936.600,1313518.947,1315135.447,0.722666666667,0.345351043643,free-throw success,train
VxoPPwpeZg8,1280,720,666666.000,695528.167,666717.539,667633.037,0.436,0.0687203791469,free-throw success,train
21jvt4T1o7Q,490,360,2067065.000,2089153.734,2069291.288,2070848.990,0.288,0.3889943074,free-throw failure,train
3d6tdmTyfhQ,490,360,916849.267,960292.667,-1,918381.540,-1,-1,free-throw success,test
CZk25TdOkoc,490,360,4559621.733,4596558.633,4559687.692,4561643.057,0.318666666667,0.244781783681,free-throw success,train
DLLPlG5er6I,490,360,1283548.933,1321787.133,1285534.345,1286953.313,0.681333333333,0.407969639469,free-throw success,train
X-mYeAjOLk0,1280,720,2980978.000,3001698.700,2983411.062,2984785.652,0.358666666667,0.421800947867,free-throw success,train
JSlWhJEbyRo,490,360,4035698.333,4069999.266,4035760.182,4037536.579,0.270666666667,0.313092979127,free-throw success,train
gYe1Adcc-XM,490,360,3938935.000,3975338.034,3939130.619,3940250.437,0.714666666667,0.394686907021,free-throw success,train
nRfZM1def1k,490,360,3893890.000,3914043.466,3905937.552,3907479.962,0.376,0.38330170778,free-throw failure,test
8bJvQf8pLbI,490,360,4674670.000,4705600.900,4702706.166,4703817.076,0.333333333333,0.404174573055,free-throw failure,train
8bJvQf8pLbI,490,360,4674670.000,4705600.900,4674940.511,4675919.329,0.448,0.182163187856,free-throw failure,train
B8NebXqBsto,490,360,3607370.433,3650580.267,3613259.647,3614517.953,0.288,0.42504743833,free-throw failure,train
IajLUUqbP3k,490,360,3291021.067,3321951.967,-1,3293194.795,-1,-1,free-throw success,test
TOa8pvFM4V0,490,360,3434397.633,3456386.266,3435589.017,3436371.393,0.698666666667,0.371916508539,free-throw failure,train
cqlxT0mUXqg,490,360,1956955.000,1989220.566,1959021.222,1960575.596,0.434666666667,0.204933586338,free-throw failure,train
6Se_wjWWVrQ,490,360,4640702.733,4661056.400,4643107.083,4644405.298,0.162666666667,0.322580645161,free-throw success,train
EEafHCO6NBo,490,360,4759755.000,4779941.834,478921.085,4764305.447,0.745333333333,0.309297912713,free-throw failure,train
j3zzZTOA7Mo,490,360,3669065.400,3691721.367,3674816.934,3676093.684,0.197333333333,0.337760910816,free-throw success,train
XvOBp8tyXm0,490,360,4605400.800,4633195.234,4609324.904,4609884.654,0.209333333333,0.34724857685,free-throw success,train
cHlFhDGb9KY,490,360,1851115.933,1898463.233,1853728.122,1855328.703,0.266666666667,0.440227703985,free-throw success,train
s2Hln-wmxBE,490,360,3181211.367,3224254.367,3181288.229,3182200.983,0.430666666667,0.108159392789,free-throw success,train
qnBwuxFDxlU,490,360,4503932.767,4533362.167,-1,4513302.447,-1,-1,free-throw success,test
qnBwuxFDxlU,490,360,4503932.767,4533362.167,-1,4508500.817,-1,-1,free-throw success,test
63ce3pgTihA,490,360,5299260.633,5330725.400,529950.719,5300633.004,0.305333333333,0.3889943074,free-throw success,train
GoFY0a5IXk8,490,360,4714710.000,4755450.700,4714782.691,4715435.623,0.397333333333,0.117647058824,free-throw success,train
Gqfq4AaUJe0,490,360,3943940.000,3976672.700,3952396.418,3953745.667,0.7,0.326375711575,free-throw success,val
Gqfq4AaUJe0,490,360,3943940.000,3976672.700,397444.225,3966613.133,0.717333333333,0.324478178368,free-throw success,val
IsOMSuiYU2o,490,360,3889852.633,3914610.700,3890156.733,3891253.971,0.206666666667,0.335863377609,free-throw success,train
UNqqDGAndhA,490,360,2632630.000,2664795.467,2633002.694,2634177.072,0.353333333333,0.34155597723,free-throw success,train
q6Cn94zA9NU,490,360,2897294.400,2933363.767,2897632.558,2900613.455,0.253333333333,0.316888045541,free-throw success,train
q6Cn94zA9NU,490,360,2897294.400,2933363.767,2897660.829,2899279.295,0.253333333333,0.392789373814,free-throw failure,train
zYgYQAWrDmw,490,360,4409905.500,4452414.633,442219.882,4415945.237,0.758666666667,0.392789373814,free-throw failure,train
GUGKvdGLCFA,490,360,3813810.000,3850379.867,3813875.304,3815289.002,0.74,0.332068311195,free-throw success,train
GddyPzIOF_M,490,360,1692791.100,1722120.400,1696496.823,1697687.787,0.418666666667,0.206831119545,free-throw success,train
pxwnayuJtGY,1280,720,178811.967,219085.533,-1,179854.907,-1,-1,free-throw success,train
qnHCXjE6T1o,490,360,2692690.000,2730194.133,2694619.096,2694943.403,0.724,0.318785578748,free-throw failure,train
E9a-WImIqRI,490,360,3658655.000,3704300.600,-1,3675819.333,-1,-1,free-throw success,test
E9a-WImIqRI,490,360,3658655.000,3704300.600,-1,3660292.891,-1,-1,free-throw success,test
zCq9FYw-LNk,490,360,3443440.000,3466296.167,3443485.326,3444284.576,0.593333333333,0.239089184061,free-throw success,train
8-pWoWP9xLQ,490,360,3836465.967,3877740.533,3836690.397,3837634.984,0.78,0.326375711575,free-throw success,train
tjzSVn2WE6o,490,360,3838034.200,3882011.467,386964.423,3839152.215,0.36,0.0512333965844,free-throw success,train
63ce3pgTihA,490,360,2602600.000,2625789.833,2604012.505,2605521.182,0.712,0.356736242884,free-throw success,train
JSlWhJEbyRo,490,360,3229726.500,3257254.000,3229980.654,3231406.930,0.381333333333,0.423149905123,free-throw success,train
ckCqd6pjHNI,490,360,4507970.133,4530025.499,4508009.458,4508854.878,0.381333333333,0.127134724858,free-throw failure,train
lfczmnqGUL0,490,360,3193356.833,3217380.833,321923.442,3195855.593,0.782666666667,0.339658444023,free-throw success,test
AgRpw8GGhD8,490,360,4664559.900,4693822.467,466830.323,4669275.934,0.242666666667,0.396584440228,free-throw success,train
DLLPlG5er6I,490,360,3588351.433,3620216.600,3588408.335,3589299.826,0.424,0.235294117647,free-throw success,train
GoFY0a5IXk8,490,360,2430895.133,2479076.600,2434980.268,2436267.460,0.266666666667,0.345351043643,free-throw success,train
IajLUUqbP3k,490,360,4524586.733,4552447.900,4528347.263,4529607.068,0.704,0.394686907021,free-throw success,test
cXEn6ZquQXQ,490,360,3873870.000,3901097.200,3874115.786,3875674.423,0.732,0.34724857685,free-throw failure,train
cr3caxj-4E4,490,360,1443608.833,1485116.967,1445477.016,1447137.166,0.258666666667,0.320683111954,free-throw success,train
61st5kS66oE,490,360,1762026.933,1785083.300,1765946.081,1767713.007,0.672,0.485768500949,free-throw failure,train
ueq6iE1b4u4,490,360,2255920.333,2281812.867,2257101.107,2258700.245,0.76,0.322580645161,free-throw success,train
8-pWoWP9xLQ,490,360,4583512.267,4611840.567,4583610.728,4584958.219,0.801333333333,0.34724857685,free-throw failure,train
Q7AC2wG3S7o,490,360,3571034.133,3615678.733,3571113.795,3571935.927,0.517333333333,0.153700189753,free-throw success,train
TSBR7eWraXY,490,360,2217949.067,2246110.533,2217999.296,2218803.952,0.553333333333,0.0853889943074,free-throw success,train
isvp9FUYV0o,490,360,863996.467,910209.300,864049.716,865514.467,0.757333333333,0.421252371917,free-throw success,train
61st5kS66oE,490,360,3840369.867,3870967.100,3841371.615,3842980.314,0.328,0.426944971537,free-throw success,train
D0EUTg0V1-A,490,360,1852350.500,1887051.833,1862091.009,1863639.102,0.753333333333,0.307400379507,free-throw success,train
bxZepPt-WP8,490,360,1633398.433,1653418.433,1634169.872,1635971.862,0.789333333333,0.324478178368,free-throw success,test
0VhsXKRmKfU,490,360,3721284.233,3744874.466,3722275.488,3723523.233,0.717333333333,0.351043643264,free-throw success,train
0VhsXKRmKfU,490,360,3721284.233,3744874.466,3737711.074,3739014.189,0.712,0.332068311195,free-throw success,train
Uht7gq6Jw_k,490,360,1937201.933,1967966.000,1938525.271,1940019.999,0.704,0.3889943074,free-throw failure,train
_6MvD7aK_bI,490,360,396329.267,425658.567,396381.640,397684.098,0.644,0.14990512334,free-throw success,train
raYtq7YVqdQ,490,360,3458455.000,3494390.900,3460732.101,3461730.546,0.702666666667,0.381404174573,free-throw success,train
exrOpkdoBE8,490,360,2299597.300,2347144.800,2300061.799,2301551.464,0.758666666667,0.381404174573,free-throw success,train
vRVPw3SYcGs,490,360,3383380.000,3432061.966,3397608.692,3398786.442,0.361333333333,0.328273244782,free-throw failure,train
AC7UBpimsu0,490,360,2047045.000,2086551.133,2048708.726,2050281.353,0.489333333333,0.0151802656546,free-throw failure,train
DIVQ2dbIJAo,1280,720,3042105.733,3065328.933,3043002.061,3044269.560,0.76,0.348341232227,free-throw failure,train
IWwwR_gsHNs,490,360,3942939.000,3991287.300,3945861.942,3947205.252,0.741333333333,0.286527514231,free-throw success,train
M8-8SZfMNQ0,490,360,2939870.267,2963894.267,2940130.558,2941664.558,0.777333333333,0.34155597723,free-throw failure,train
UNqqDGAndhA,490,360,3028658.967,3062793.067,305394.506,3029504.119,0.413333333333,0.0815939278937,free-throw success,train
GoFY0a5IXk8,490,360,4399395.000,4439301.533,4400171.344,4401051.594,0.3,0.398481973435,free-throw success,train
vwHTKAPgaqA,490,360,1171170.000,1210209.000,1171262.275,1172211.090,0.461333333333,0.185958254269,free-throw success,train
WpH85OZMxZ0,490,360,2512510.000,2547845.300,2515531.002,2516695.830,0.233333333333,0.432637571157,free-throw success,train
XEs3UcZZ1UE,490,360,2471802.667,2512409.901,2472935.577,2474162.626,0.233333333333,0.328273244782,free-throw failure,train
IIF1TFwBe2A,490,360,1201466.933,1236301.733,120451.411,1205415.362,0.228,0.333965844402,free-throw failure,train
yJg65EO3Qxo,490,360,2244775.867,2270601.667,224632.246,2248230.460,0.34,0.370018975332,free-throw failure,train
bxZepPt-WP8,490,360,4417513.100,4443806.033,-1,4421799.853,-1,-1,free-throw success,test
cwZs81GtONo,490,360,3518515.000,3563493.267,3520305.048,3522207.074,0.36,0.34724857685,free-throw failure,test
5F0YSYzD5dA,490,360,4318180.533,4340736.399,4323217.402,4324382.610,0.266666666667,0.400379506641,free-throw failure,train
Br-dlU2fSzM,490,360,2700731.367,2739369.967,2701468.647,2702853.961,0.636,0.34724857685,free-throw success,train
ozeW0m74NMM,490,360,1506505.000,1546811.934,1511779.560,1513428.422,0.777333333333,0.404174573055,free-throw failure,train
0ntRJpD2fM8,490,360,2548879.667,2585149.233,-1,2551889.524,-1,-1,free-throw success,val
IajLUUqbP3k,490,360,4458554.100,4488484.000,-1,4469941.392,-1,-1,free-throw success,test
IajLUUqbP3k,490,360,4458554.100,4488484.000,-1,4459956.006,-1,-1,free-throw failure,test
IsOMSuiYU2o,490,360,3650213.233,3700463.433,369600.917,3696982.376,0.166666666667,0.34724857685,free-throw failure,train
UNqqDGAndhA,490,360,306939.967,350817.134,307018.319,307792.730,0.414666666667,0.225806451613,free-throw failure,train
ueq6iE1b4u4,490,360,4498527.367,4538300.433,4509693.616,4511188.989,0.781333333333,0.400379506641,free-throw success,train
ueq6iE1b4u4,490,360,4498527.367,4538300.433,4524558.358,4526325.561,0.789333333333,0.413662239089,free-throw success,train
IWwwR_gsHNs,490,360,714780.733,755287.866,719280.434,720625.085,0.708,0.278937381404,free-throw failure,train
